business_id,review_count,stars,state
TyKGLi1V1PFRHYmHDjFUMQ,12,4.0,QC
PpDHK2d20H67rAKG4myn_Q,10,2.0,ON
500kTVSmuL1Z4K5euCFuBw,18,3.0,AZ
r3PPgxuhSh2rwxPqJ2waDQ,27,4.0,PA
zSc_PmocVDJEtQwin0ts2w,71,3.5,NV
D2AKQk8X-SjSRHc1jzISIg,5,4.0,PA
F-lfG2IBiICdSxoHYmi-Vg,8,3.5,PA
mv6VAbKBVlCc2Fyyv4jNtw,30,4.0,ON
MYB1ZMspBk1Xc_awp_PtSw,79,3.5,NV
OwL4BM7GchsxBXxWrkmmqw,24,3.0,NV
VEorEVsg8z7Ame1oSYNBdA,78,5.0,AZ
Q8fegEPx_6wsaF2R78LA4A,5,2.0,AZ
L2QYRM_9jyd4r4qPVF7Cgw,5,3.5,QC
cZxjPy4OrqJKscmCypDFoQ,63,3.5,AZ
_IsXInoow06L5C7fQgg9ww,17,3.0,AZ
X_tCV04LswnYY3APs6mBsw,3,3.5,ON
F73T-N5lRNL2Gcpg0Q4KKw,271,4.0,AZ
79DB7Q4v-792r_Iwgnwg1Q,28,2.0,SC
rHSOhNuRXJypsHKoe1ZjCg,13,1.5,PA
ib_nNKO3LwF5-YebFpeMlQ,5,4.0,QC
QEqMHowTTj5GKvpiKheGlQ,43,4.0,ON
ZZ21awWC5fw0f0Ip2lM8xQ,40,3.0,OH
0h5yI6np7weAVH0jsjHqPw,113,2.5,AZ
OIdOJaNS8M624F58XGV3PQ,287,4.0,ON
LR_99E7tVUfxqemvcGkDzw,308,3.5,AZ
UOz8Ju8DGyYa0NvoS6DeAg,3,3.5,QC
wKvvX7nls576gHPyzKgZ3w,79,3.5,OH
SCf8vvO_IU4OnkDf8MDdOg,4,3.0,QC
eZucUmYAiBvamzWf_7lkZw,4,3.5,ON
uE6hI5_i4QVq12xU99xtqA,64,4.0,PA
nFTAi52U8xxjGxYOuzMYCA,5,2.5,AZ
M5Nvx_jkTf56Ne7tuXgCLQ,64,2.0,NV
LPMZ9N1sAjs2nDx7DmiZ2w,145,3.0,NV
feu6_wWLD5l_2Ha3In_ENA,60,4.5,AZ
WY630Bgo202sOpiT57EN5g,4,4.0,NV
a_DoYqzeUG4bS-eV5TO_iw,3,4.5,QC
LWI8ULsw0X1FpInux4Tg5Q,31,4.0,ON
QKYGmGpwde1aM8AxIGNaRw,29,2.5,ON
s2hzc_rFWYY9_-4TfrFGng,35,3.5,OH
YILyHegzhy1vlc_LNVfObw,575,4.0,NV
zysuthY02TaG7xvy-Lceew,4,4.0,ON
O4kDYXp3BPN_kYcGLy914w,8,3.5,NC
quvIrz35h5jkiGMHuESLUg,12,3.5,AB
LzFiFFhiqiw4fjw4b9SJbQ,18,4.0,QC
EM3MYJEsbMkzLV3P0rY69g,11,3.0,AB
osMvYQ4knVloq3DXZwt2sQ,13,4.5,QC
dpsTINrOaus5zJrp0SnneA,3,4.0,QC
1RBh8N3oGEQpu20Sq_BAwA,17,1.5,OH
w3PfX6FXRzeFOiqdI3ii6g,13,4.5,AB
P3LC20iTwxv7CicqgNUXzA,21,3.0,OH
5gv6AqHXfi3gJV4fb432Vw,132,3.5,NV
mOgZ0U8hO_ot7mGRd6BFyg,4,4.0,OH
k34J0L6xAnknbv40WGvpcg,24,2.0,AZ
6a7zecn8W8r9dDWwQVb6aA,6,4.5,ON
x-38eLYLb2wi3jsbd8QOAg,18,4.5,ON
N6MzDoao6s68nAIW8vS9dQ,695,4.5,NV
nzUA0vgcta7OPwpWPbe7Ug,88,4.0,WI
4ZLMhp67ZeS1qMnHH4EJ1g,3,1.5,QC
zpRSyrDdrhciCGtkL2hE-g,18,3.0,PA
YZBzYcOwvbJlCXnLN4tDgQ,7,3.0,QC
LuFD5-KWym2Hup9rcu4tCQ,8,3.5,ON
pKiSzUlBBRNEdTML24piXA,212,4.0,AZ
wVnTsX7yDWI7pjED4xa9Dg,24,3.0,AZ
OLey4QRcxZ2yA28ByNCzvw,3,1.5,ON
hG7GPagUoqCHLowKzlR3kA,4,2.5,ON
8n6rB_miqJnUx6fMrweY_Q,6,2.5,PA
eNrBPQA92s7ckh2FOWi8Eg,20,3.5,NV
cJF_93-5f5IflEFTlN4Viw,18,3.5,PA
m6RT6O6Ad8pAfQwyjxYA8w,4,4.5,QC
-Dnh48f029YNugtMKkkI-Q,513,4.0,AZ
Hymhw4qxQzITpUeM1PYKLg,28,3.0,AB
7eQoxWr9RzyCB9IFvqHUPA,464,4.0,AZ
hnDQ_L_1IjCUVUA_G19sew,6,3.0,PA
iNbAht5CVY4KH_cympbHMA,58,4.0,AZ
-5NXoZeGBdx3Bdk70tuyCw,64,4.0,IL
JpBx7K0z5P0wZz6Lj92HYw,7,4.0,ON
TwYdL1qY7FFBl1BqCo-CJw,31,4.5,OH
4svZRamnXS5aFatqggQezA,4,3.0,PA
565uVvO-hFqbajFNkt0hnw,26,3.5,OH
530DtHanJc-S-rNh7dtoXg,3,3.0,WI
YyFfIFnTQaqexmvcS3kwLw,13,3.5,QC
nBZ6A5-ecTFd7s406r6--A,13,3.5,OH
cdsxkycC_xrXlOdsm5yZUw,27,2.5,OH
tDV2oFNTGrUWAkxYCqP0jw,39,3.0,NV
39lLJK_rrYY2NYomSsQdUA,10,2.0,OH
3Pwc4mY10K5xaZGr2p9iAQ,9,3.5,QC
cDz_5MwEZV1LIkJiIFDpoQ,35,3.5,ON
i2DcZyW9vmocjpuPNcyOgA,11,3.5,AZ
mPAt95zVO9deXkZSEFUDqg,4,2.0,OH
Sf4xITHTyFlY_nc6AcLXXg,7,2.5,QC
Y4vnA8okdRLoFOKSTWVd2g,56,3.5,OH
KqxJcRmPEdiUTXHwsZcOZw,139,3.0,NV
dFO-m5EkCYXr3kztC1d1aA,66,3.0,PA
5X3dzKWnBdV-KmxdGEPb_Q,49,4.0,ON
3z6gQVDbWuykm-a8R1YyJg,24,3.5,OH
zra20XPGVL9P3i5hMoKjig,147,4.5,AZ
gAOzhWPFHBJi0L_QEkAv8g,5,3.5,ON
JE1Jiu6jmfMVbDdiLMm65A,9,4.0,AZ
yNVcnSaMSrTmjJBMrHTy9w,1183,3.5,NV
LUYqt2n-XJ3cOfmQewDamg,3,4.5,ON
pIzuXtFdkj8fHuzJfYiwqw,3,4.5,AB
8N2yHM65U2Xb3YtlxijU4Q,11,3.5,ON
glkEaoxbewiSMBiXs945JA,465,3.5,NV
ALNI-EwLTSdP6k0ftvY7Gw,22,3.5,NV
EyPDvFnc8Jh1kAZZMHoApQ,125,4.5,NC
ZfCzpZNYSWeA3Ouku2eqlA,3,1.5,PA
yG2PdMFn6y3QDw4Uq4b5lg,79,3.0,ON
EHgGscaiJBghjZVT9hsBFw,19,3.5,AZ
y7Uzpl0_DW94ChFbLWtzEg,12,3.0,ON
eoyvbnRYQe-z85e8Rc6vAg,500,4.0,NV
juu7S1nP5eirbeJ8-rfguw,120,3.5,PA
7RidnmyYyH0cfcX2x7buag,19,4.0,NV
tNw9uqfIzl247SfiZ-JBLw,6,4.0,OH
RksEyT-_CcEdzQmgEPb27A,8,2.5,AZ
liCPyfxs-CYXAV_zAmB9dw,58,3.0,ON
fZ9NN2JDnoeFNOr9tAaUbw,4,3.0,OH
iU9gOpVbvM5yVOBxfQUTFQ,17,4.0,AB
Cml4Yt5cTx64cOManHe-Gw,14,3.0,AZ
vc0v-vOIwWpa8eA9Fcc2zQ,3,4.5,ON
KE7cmEKW8IwMFAdmzP72rQ,5,3.0,QC
3YrySY6jiAJO1N7LbjsI_Q,30,2.5,OH
EIuQnz8hkrpt-AzaJd7qVw,3,3.5,AB
uqYB53z5GrtzJq8WHTF-xg,137,2.5,NC
b7XyTWOSchKkjhZQk13sDw,3,4.5,ON
OiutT-PHcZd6y2cEJ_yEVw,19,3.0,NC
E79x4OB0G2BaSPytwDDCRg,8,3.0,QC
w2xwgqHM7dJlHfyu4ouhBg,49,4.5,IL
S2N-j0HFC3Ry0_KsxafShw,109,3.0,AZ
VqX3HPsZxuxsPKaQIU3Ehw,22,3.0,AZ
-T7uyu_RZx7LQqzLMVI3ZQ,4,3.0,ON
fkg97zn2O3Pn4p6Zs44ZyA,13,3.0,AB
fc4Kr69aeUQ3ItOlbewfCg,23,2.0,AZ
e0lS5SoozffJdgEfyuYIhg,62,4.0,NV
8rVOVcTKyxKLOgNdktGfwQ,4,5.0,NC
Kz4WS00PcqOJgxfZawk4dQ,151,3.5,AZ
DTzkUTH90xMMJ3CVhcUZwA,76,2.5,NV
dgk95PcUIBKG4N-pt73SwQ,4,3.0,QC
X5ywqgzCL9FvKRNSrBd4YA,11,1.5,AZ
JMW615-Surt4fRpKm_zTBg,6,2.5,ON
55y4kvV4yQTWgtQ9CK15xQ,5,4.0,ON
PtBYoyHs9P3SNG-8G8-EGw,7,3.5,QC
PEGtD36MLdfcsD2hc95Kiw,85,2.5,NV
9oFUULQfMMrNJqFbX_2-Qg,6,2.5,OH
yfJcj4qwewXp_QJ7L5WMfw,7,2.5,WI
Avh4vPVXkYPcHEbRs1ZdBQ,8,4.5,ON
SX5NA-yKCGR234vV1eaxZA,41,3.0,AZ
5dy8OiWJty9AuxBcBzeBZQ,154,3.5,ON
hmV6gxzR9zwcTUbUd3srrw,9,2.5,AZ
UwtQpKRHATMLx0Po7vPB4w,8,4.0,OH
YIpwSFLkb1geFIXyqh62rQ,16,3.5,AZ
XsSgv3vBOyOBXn3Co8EVIg,516,4.5,NV
J2lK3CpbCLJUXCc0OAPMsg,12,2.0,NV
LGGi_kE63pPY4l1hha_ncA,29,4.0,ON
59ZPvaiHRxykULlNFK_kVw,62,4.5,OH
q9m74q6V7mNQyeCAa9UD8A,3,4.0,WI
lJpcz-Hv71kbk7bkhZz7FA,4,2.0,ON
1ktzkEqz44ivm54hTEj4mw,10,4.5,ON
rZAmlenpEIPUljjQQayrIw,9,2.0,OH
vSsMcwihYsHITJMKWfNLcQ,3,2.5,AB
CtZ3HujCLTChyoad_L-nHA,459,4.0,NV
3uP7K1VgnSdEieDoH00A4g,5,2.0,PA
sHPrepHE7L4sV5Dd3SovSg,11,2.5,NV
RJzVydDCgBrz7Xz7nRaoqA,24,4.0,ON
F190EgYriOkncHd0vi_C_w,12,4.0,QC
4N5kzNEaoHhC631SSSRlzw,10,3.0,QC
b7pkopqvDr7A7S7hlqp6cw,13,2.5,OH
E4t43bnsfeOY2bv_8IPmSw,13,2.5,IL
wVwdD_h_hJqXw0sQRzWSyA,4,3.0,ON
zYb4kj2R54R2YPeNm829BA,268,3.5,NV
ysAq-mQmH017uM--rQml3A,4,3.0,ON
lt17Ba_CHc8ENkE38KRv_A,5,4.0,AZ
86Q7elyyiNgZIrfVMBqHnQ,3,4.5,OH
b4RHh9w1zyuw6eqm7m5hGw,18,3.5,OH
oTm5qUyP6dRWnpW9IsAgFQ,19,4.0,ON
CqCWN9aBJf8YNJxyel7psg,88,4.0,WI
nqyxSQ_w_FkZmpckIbM4uA,40,3.5,ON
WQAQ6IrxRMz4U22Y79-CuA,3,4.5,PA
WWWufR135GEXKynwYjLdGg,80,4.0,AZ
9vfaEtUIDbfoSRKoykuEKQ,8,3.5,QC
y8Yake6yYKAzoi23l8Vezg,9,3.5,ON
LruAPfhFwRL3w2aU0xtf4g,3,1.5,AB
mA3kz245czbdqAyJMg9BsQ,40,3.0,ON
7HQJ8q9_p9OR3XLPBH1NGQ,8,2.5,OH
nGaHAOp191884-yx5CHHCg,5,3.5,QC
zXO__HLv4CqHJ7LJNUOc2A,3,3.0,ON
OJKMb3e1YkfN-qt1e895OQ,4,3.0,NV
msJmDVMEd2fOnO5GEuWsoA,28,3.0,ON
ihSrS_Aoc7aszYVyC8mWhA,10,3.0,ON
3F3At4YBSHEnG7uMinQPnQ,13,2.5,PA
DGDBFpZk-NIvah4M7MtDDg,6,3.5,NV
0JGMKaKJGVuDus5WcJzvjw,256,4.5,QC
2gzB4EE7B_QEFWZtJTG4dA,60,3.5,AZ
B44Cx8VNrRlrgdfXHuaq-w,7,3.0,ON
hr0vxeTzlHx6fTpSSmu2AA,104,4.0,OH
S_4yR6aZWn1o_RZO4jwqmA,4,2.5,ON
BShmKdQIkKmB89fmvOe9Nw,6,4.0,NC
UX_gOvMPMd7T8azHQ1wIGA,3,4.5,AB
OyzZX647-6bwV0mfoDsUjg,3,3.5,ON
Pwb0tGwDCa-Z7Eg2zqfhXg,58,3.5,NV
HOU5UUTb29yLmEz_0hteEw,91,4.0,OH
ddlnpDxGDDxGGoG_dVXwiw,162,4.0,OH
UZDoRmJzWquqy7jstth1FA,4,2.0,NV
X9WJuPwL1-k1VzExlGXdTg,6,2.5,PA
ZAc06r5lhYQ9rbae4zCF2w,3,2.5,ON
hh-N1r9O1JpvzGw1mp0bKw,310,4.5,NV
HAvlj15w6j1noGeY0kleDQ,58,3.5,AZ
of-a3UqUN5iz-ttBf0knig,31,3.5,PA
R_vxWn7iZNGZWP4FK8uJFw,16,4.5,AB
zyPGYeXF4XKCqNN1pjFWhg,163,4.5,AZ
CgCujnZFGzsMPDVo4VNCLA,128,4.0,NV
6LR0Eg5EAMEIES7CY7ITOg,44,3.5,ON
cBRyXUbtQdBgySml3yghJA,36,3.5,AZ
R7eLlAdeIYsxux_Vm0l5sg,58,3.5,PA
QID6lFz37QHS2ocwM9kOGA,6,4.5,PA
3qTSOuJ-ZyU1L7o62KHSIg,179,4.0,ON
zTkMh_RUVZW-J3lh7-l09Q,35,3.5,NV
UGyEr_PMA-v1cuim0gMPlQ,235,3.5,AZ
kqIjHVFbhg-mqRGRhpRKpg,6,4.0,ON
jZARZjPedelwxgCmVRgBQg,7,4.0,PA
Rcc2zK76CsRhQSAXCQusDQ,3,3.5,PA
Pgu0lAQh9937gJpD2AaaAw,8,3.0,AB
deaiw3nhYgDvq_6GoLFcJA,4,2.5,NV
Q0hxdBb7prLjrgRrgIexWw,4,2.0,ON
IbKwJh9CzLCN-3JjM1DSWA,19,3.0,QC
zUSO06wtZynXO8lcjFChhA,10,4.5,AB
I5YF1kl3LCVM6nDeP8rUzQ,42,3.5,OH
6eZSIV10RAdZRNXQLE_w6w,10,2.5,OH
mZULBMjzhkQub7nqtHqSlQ,25,4.0,ON
7u8PwKlfk7rKIPfe7nRt7A,5,3.5,AZ
jtKyM60DLunW7AVNZwSIFg,5,3.0,AB
qpBfYbkPmXIFWVQ7pLkQ_w,143,3.0,AZ
njdz0sOFfsawcBi6jpKNhA,20,3.5,PA
CYlMl4lcECS4enL6bmjrlg,33,4.0,QC
6ijZO9TWdl6lTLqe5G5XWA,9,2.0,PA
jz4_9phNSZZeposIeJ56Tw,7,3.0,WI
nwNdRUbU0_JnISxvdDfWtQ,5,4.0,PA
Vl72sVAt67tQ5TT-6wBpkg,9,1.5,AZ
obzBY9Pea6nUXsjtEjo-Cw,55,3.5,NV
2O4Bw4f2QcN_iO3283DIkA,3,2.5,QC
ciDaLZY95c3XHYjB-YA04A,3,4.5,ON
H9WgoLOMS5emyetYD6YVUA,32,5.0,ON
pL-lWHt4sIxkaCqtwI5-jw,5,1.5,QC
kNTOkEtBVW14RpFEUREzEw,115,3.0,AZ
be4Abx9_-QGgjgYHNTW8dw,18,3.0,OH
P97k4RNCgFHZvaE1vTPbaQ,4,2.0,QC
QN-Jwhwvv3ZGTg8bXZXAyg,9,1.5,PA
qhhJi92w1kjmAzmWhOmbqw,9,3.5,QC
OGyLTDJv53WZM8PEqN_tKA,12,5.0,AB
y-Iw6dZflNix4BdwIyTNGA,235,4.0,ON
YDZRlB762hEebm2OyZISiQ,38,3.0,AZ
3BC4vEdB3WkbLfaUYpaJ0A,5,3.0,AZ
jdIVIQeNBDyYCpFIy52Cgg,14,4.5,OH
bHB-cDviPZcFKb5m9CAyEA,34,3.0,QC
0gMB7yvyLkXkKO0Xgz9KHA,5,3.0,QC
9xA2E8wlqu2omrXuYlvMIg,28,3.0,NC
iEEiRQjRct417O--f6QqZg,84,3.0,AZ
C2skZUb7BLpv3e78Mcf5cA,41,2.0,NV
Su57BYke0L2RAWe6qa2UpQ,3,3.0,QC
nrXIZ5Ky5vZNsEREBT9I2g,6,4.0,OH
kvGkveYKwjk-ilqXCl_Log,11,4.0,OH
mtPXFA8wKh2yKZ_BAEILvg,3,3.5,OH
rtYKSdUHpQO2Nyqy1-uAsQ,18,3.0,ON
r5PLDU-4mSbde5XekTXSCA,1272,4.5,AZ
pt7p4klGicvPZe04mhhVGQ,104,4.5,AZ
NAgoWG7WcFmQ3fwEu8q9Bg,60,3.5,AB
Gm---0O1y_4TAQAl5qKvqQ,98,4.5,WI
OU1UWWXAgAiB4yM0NEaPYA,7,3.0,NC
7o4SWZDKYHYfv6X0U21ErQ,53,3.5,OH
DRJzfAuSzgoBJeSuwfdPow,93,3.0,NC
dt09TJuvnZR6dRd30CKNaA,6,3.0,OH
gxi-tnX_ze-VTYAVSyvEpA,16,4.0,PA
HadzjG0pPrqH-t7Yv1MEKA,35,3.5,OH
EaIho6EvTuODNHPLO98yeQ,86,3.0,NC
mbP_JseHO2JvFdD6sS8j0Q,4,5.0,NV
pCWg4B0R5gauQR4SJ9VDmw,266,4.5,AZ
fp1AV66Uq9mo_9ZhZIIpcQ,40,2.0,NV
Ms17VRbhM5Et6OEZnAUyxg,51,4.5,OH
papMvgFSTh3hBb8junt7CA,3,4.0,WI
I4Nr-MVc26qWr08-S3Q1ow,333,4.0,NV
Mr-r_r8qCnr9LMnazT0rhA,9,2.5,ON
pHpOuNf02eMyhdCnvMQGhg,60,2.0,PA
desFvtCBYm3gpiiHlrFw4g,42,4.0,ON
YcU8pVXAFxybe8aiOBQOcw,14,4.5,ON
c-6ECG_qjX09UBOI1VrZyg,39,4.0,ON
zV38gkkEeJ4cVRlSWWQTfQ,48,4.0,ON
FpkUmjM8fsrZyPH-okn2qQ,12,4.0,ON
wFP9QkYF7lxwXa52t_qsXg,4,1.5,ON
uJgxCC03SWlwAkttc4exJQ,8,3.0,AZ
EQxkMoPq_3FlClrYop58_Q,6,2.5,ON
t952QLgrh-5l1woJ4IFgUA,64,3.5,IL
ZSjuwJULydHAstEI-8utXg,8,4.0,AZ
FQTYjO4Mey7RkHjBq2UpPg,6,3.0,ON
XUu0kQThRtv4iXysUOEdtQ,20,4.0,OH
gWZOW4-8N5dLixQAlp8iRg,32,3.0,IL
PVCkNNu3GMnvXdQToo3cXA,18,3.0,AB
OFibwnLeVLKyDFUja6M_yw,17,3.0,ON
8yiLVWzJyyTEhYE0fVNvlA,305,4.0,NV
3lVHEEb-WMg1oSK6TYD-FQ,3,3.0,AB
Q4p_mqo0R98KeeIYCLA6-g,12,4.5,ON
aYGqrw1lJHs8Hw0kHC5TVA,38,4.0,ON
Uvef4Sr4uz21HqVj8U2rKA,23,3.5,OH
ElFjivhz41XfFiOogtTCvg,17,2.0,ON
teL3ZmqRtz4tIaiO-ZsR_g,3,3.5,NC
50Anorn0DJXFhBr9a9_gHQ,9,3.0,WI
q6BzQz426uH6rB7bmZvexQ,43,3.0,PA
WDKTg468bkRPW0LqbAZfmg,306,3.5,NV
VYUBY9SLdrvaajeX8i3kCA,8,2.0,ON
IakOnLeTFBvJvcxxBHQq_Q,10,3.5,PA
VutzmcU-hZt_WfgMkEuiFA,14,3.5,ON
_Snen3wsnwYtxlbWJtMl9w,5,2.5,AB
Hpi9raHlFm6prTSzFHTurg,152,3.5,AZ
EJs6fYFdecCjXq8pCsA2dA,90,4.0,AZ
XX5DlErcTQ8qNb_seI_oBw,61,3.0,NV
rxKgpoYKLOoOa9ku-OCQyA,10,4.0,AB
lPQh_HUXRtxDQeR9WSfMZA,29,3.5,QC
Perap0eAyCbUx4r4rQTSnA,24,4.0,PA
ACQ1kbWkPToh0BsAQ5TGIQ,25,4.0,ON
Lu4pQHQCRXI773PeP3PjTA,84,3.0,NV
ygZSfAsnlztdeWZOlJA2Ug,92,4.0,AZ
JexI9opGP2n_Xv6IKnN0Bg,21,2.5,WI
B7UeQVtXDcH8EXTc8p_M1Q,39,3.5,OH
o47aY911-1rK9tHeXOWxFg,111,4.0,PA
POydaCN7S7soTYV5jvtlTw,3,1.5,QC
uI7f-nXQhrbFQf3YNreouA,6,3.0,QC
Lzj-_QdzL2bLeHd_bC88Fg,32,3.5,ON
RQKrr8j4jS_7ubGMfAwnIQ,3,3.5,IL
Cyx3b78zHXRNDDUTI3OMcA,13,2.5,ON
YvrylyuWgbP90RgMqZQVnQ,71,4.0,ON
fMCEs10IzoS-u7sR56MCpw,51,3.5,AZ
sCbZOE7EQW5MOJHb5DP5hQ,13,4.5,ON
GxfgOFgUhv2rfr3FXVWfCg,231,4.0,NV
bjr8Uyi-r6xDeXVAhSX-cA,8,2.0,PA
Dd3HtEQnKG1HYSNTYdfwug,53,2.5,AZ
NN6HpdvQlGZUVjBwzhgUWQ,208,3.5,OH
rK07YAIZJBFrvx7Z5k39_g,16,4.0,WI
CrIWqmuO2uQWwl3z11K_BA,119,4.0,IL
Fb4n3CDCn0pdSUz9FO7kDw,5,4.5,ON
bffQssCZ-KpA_PPIu6Vysg,22,2.5,NV
aPFiBLJOXqRd4Y6g4Ynx4Q,3,3.5,ON
V2_MoJphE47wYFazVF1cSQ,6,2.5,ON
O1P4x0RgJWb6WaetkNqfEA,50,4.0,QC
vfM0h_U9vdP_q3syWDKgkA,3,4.5,QC
zBlh5vP_qkSNR5Cc6lWG4w,30,1.5,NV
Pktuj7R2lsTymGj0nNL5fA,35,3.5,QC
ng9xy9nXpQ3M8hLn4lC7Cw,11,3.0,AB
fi6s29AbDqLjoQ1LSe5lrg,38,3.5,ON
5jWBMCoR8aAXBM9RNyzzbw,8,3.0,OH
I9qsuunr62w6j4b93Rh1yQ,10,2.5,AB
SO5H4j7qgWBuZ-53ziXu4A,57,3.0,NC
mUUTJY9_BqmAYxypHiqWrw,125,4.0,ON
F4k0RVMbEPfo5a372q-m8g,53,3.5,PA
lDVrw4kaua2W4GeP4Cy-EQ,55,4.5,OH
9h1yt59R6N_dpWSCA1FDDA,13,3.0,NV
8Mzw-k6z2uQPxonAoVr8iA,3,2.5,NV
FxLfqxdYPA6Z85PFKaqLrg,32,2.0,PA
hc81y_5FQjTiZcgqnY8vfQ,13,2.0,WI
viJhVpNuqM2hjqYwGLz-8Q,4,1.5,OH
xePC2Iu32dgHzP892OHIUw,8,1.5,PA
GD42Z3Xz7rGHZ9nLFOKO-w,8,3.5,OH
atBul_9I4TtdozKU0mRBjg,62,4.0,ON
4DtGWbPfvfIL7czgBLPcXw,19,3.0,WI
IK3ZMsxyd2Z95lLupp0sQw,26,3.0,ON
zMLuz0uKeWV0oF-xgAgWqg,12,4.0,QC
_RYkQNjV_D6xOzRp3RwVOQ,11,2.0,AZ
qAd4C0TKtMBmjRUdsrJgYg,4,2.5,OH
QnfAHUr5-HTiaA5-va3glQ,228,3.5,NV
cG6X1idjECJFYUJCAxKgUg,130,3.0,NV
xRHbsV3S884mE95p4-nOmQ,18,4.0,AZ
esnvHQxunLTAckQpntqbCg,88,4.0,ON
_mJG1LOO47P0OQOJTNKQxA,48,4.0,OH
ZyHdmeEnucnlMlK2Yk8fUQ,26,4.0,NV
x8jNsE4EAYCsecNNlYU02Q,17,3.5,NV
8pmGz3Lg4f_r7HdDZPa4dQ,405,4.0,NV
OgpFnMfx1R_Aw4rZfLRuKQ,29,4.0,AZ
3k9treY8PmsZ42bKmuICgA,165,3.0,ON
k22jEgrdzTYX3fwfY8pO2Q,14,4.5,ON
1m4zUU1cioq1tKLiLvlDgA,5,3.5,PA
v1qrnmnj_t7OoqBX_jHWVA,3,2.5,NV
j9HtS2p2mJRyKiNhLP_e7w,17,3.5,ON
VsRAIb4k5CjEF-3l_bac0g,244,4.5,NV
VIP5_HoBm98wcJPwz0lZjg,19,3.5,ON
EgwGTDZ705TwudPJwAY0yQ,135,4.5,AZ
BQqwIYQuo2W94smjrBjy5g,306,4.5,NV
YxwxKqemcKwV4vIQXhVv_w,208,4.5,NC
mfaxgldFGcKIPRfgkxxZIQ,17,4.0,QC
N0apJkxIem2E8irTBRKnHw,1615,4.0,NV
rLN-jsC7_SfQkxDEMeDBwg,27,3.0,NV
UbycymnVPeXDpKCgMssZhA,52,4.0,OH
Brgw8CWtNL6JxzTFxI0c7A,16,4.0,QC
LyuDnoxI8yiPPmwcF62bfw,34,2.0,AZ
6Toez65egZSMV1iohQWGIQ,26,3.5,ON
Hz-OXis4Hk9l187LPBo_8g,36,2.5,NV
IOxRbnv2YnLtErYY3TrU3A,45,3.0,OH
41LxL4cESUpvenFmcdwm0w,8,4.0,PA
htVvtLIFftBLqzRISjReDw,450,3.0,ON
kePOQesdciZkNi8jJkolCg,6,2.5,NV
9GfFdsfxouvrm_Www0sgkg,25,4.0,AZ
RwjXkBVbNAs9AvcTZb_kDg,5,3.5,AZ
tqggxLtA05nrOxmIxKfrXQ,9,4.0,QC
rp91T5zENSu1a1pazXoBww,4,4.0,ON
729grSa1Wsn-hfv7D5uOxg,32,4.5,PA
hcKl9pAuB6E6ndh8anbgFg,78,4.0,OH
D-Y4sRmHcpukcgKiiYOicA,40,2.5,ON
_82041xhXs6-_WWT82BA8Q,16,3.0,PA
cugTYtxVL2Q6Kkd8w4xMNw,30,2.5,WI
sYMAijY2oRrd71KRHKoIDA,8,3.0,OH
nMK88o5qijYTFi2WjqcIZQ,5,3.0,QC
3ffpa2xSDjK4XhF2E-jp1A,14,3.5,ON
8R6VkHg7pNvW0mW2_KjDDg,126,3.0,OH
WG6Fy3kDkiCxQCPnOqA9fg,4,4.0,AB
gU9_PUEdOOoBaSM49SRObg,88,4.0,NC
AhySqKdERmUocQ_LGPd_Og,20,2.5,PA
70xIqwlxO2m1d7g0cC3Vrw,3,2.5,OH
Pueu_ofuGNpX2dRf-GHt_A,42,3.5,ON
8Zqh2jwtncA3N4fWEMTvZQ,840,4.0,AZ
YSUcHqlKMPHHJ_cTrqtNrA,77,3.0,ON
fOzVez6UBi9LPIcC8OJFew,10,4.0,NV
PxTKXsdYqoFHWAG2amz0XQ,274,4.5,AZ
5FDU47Ha0VUKC48_A8ESeA,3,2.5,ON
VzekjBEdqFdJsXEOWInA1A,138,4.0,NV
cl1yta1sMfBuEGesTLvXmw,3,2.5,ON
Agy_UwVTOMyFgb1tjnTYMA,42,3.5,ON
FQq3yB79K40ya6dNjIqaBg,4,2.0,QC
hD4Qnd0_nK21BqUuB2MSfQ,8,4.5,IL
ysXWPjUpiwI8U8d4-pLNRw,15,3.0,ON
Q0pPgDq6xOLITphjVDPw5g,4,2.5,QC
XH2TZmZt6gzHHpjqk8C6pg,45,3.5,ON
qx6WhZ42eDKmBchZDax4dQ,943,4.5,AZ
JHKU_hQCrhD1pgpzG2DC7w,23,3.5,QC
dpP8fIiaxypAD7NBRf38fg,11,3.0,ON
gcr5J-7Ql2IzbK7JSYfUZw,3,1.5,OH
MD2lokfrZ-2NlDMkKbgEPA,25,2.0,NV
gcGTtOBn83M_stKRGzfQeA,16,5.0,NC
9_rJCCtW0sl4isNTiEdluw,10,1.5,AB
m1Mk8bYVgKOX_KPGccU6Sw,13,3.5,AZ
uEEPrpWOGjACxHMeeyvlVg,7,3.5,ON
lpm1DmC45R4paaP3kiwM5Q,28,4.0,OH
JwYpz-K-kZxeWpM1_OEldQ,37,4.0,QC
SiKTElhCaJGhAdySd7JSHA,104,4.0,AZ
Oi2k3en1Ip-D0n_jfGbvIQ,30,4.0,QC
N12cTd2A0dXSrXJ2fN3_Jg,38,3.5,AB
AWWqMTqLx9EYyYHOwZ8yBA,22,3.5,NV
E2XCpOacplEidy8puv3sFQ,11,4.5,ON
DkIEhR8behaIoSexekWV0Q,336,4.0,AZ
rsWSdtHfGDT5thc7aDN6PA,156,4.5,NV
